fen,best
r3q2r/p1p3k1/1p1b1p2/3P1Qp1/1PP1Bp2/P7/5PP1/R3RK2 w - - 2 27,e4d3
8/R7/4k3/7p/4Nn1P/5P2/P4P1r/5K2 w - - 1 34,a2a4
4r1k1/1P1R1pp1/8/7p/3Q2KP/6P1/8/5q2 w - - 0 45,g4h5
r2q1bnr/1p2k2p/p3ppb1/1B1p4/3N2Q1/1P6/P1P2PPP/RN2K2R b KQ - 1 14,a6b5
8/r7/5R2/7p/6kP/4p1P1/5PK1/8 b - - 4 47,e3f2
5rk1/pp3pp1/7p/4P1rq/7P/2P2bQ1/PP3P2/R3R1K1 w - - 0 26,h4g5
2q1r1Qk/4b1np/3p1npN/6B1/8/P1N5/1r3PPP/R3R1K1 b - - 4 27,e8g8
6k1/1pq3pp/p3p3/2p1N2Q/2Pp4/1P1P2b1/PB3rP1/4R2K b - - 4 28,f2b2
r3k2r/1bqnbpp1/p7/2p4p/1PPp2n1/P2B1NP1/1B1NQP1P/2R1R1K1 b kq - 1 18,h5h4
r3k2r/ppp2ppp/2nbpn2/1B5q/3P4/2N1Bb2/PPP2PPP/1R1Q1RK1 w kq - 0 11,d1f3
r1bq1rk1/5pp1/2pbpB1p/1p6/p2P3P/2PQ1N2/PPB2PP1/R3K2R b KQ - 0 15,d8f6
r2qk2r/pp1bbppp/3P1n2/6N1/2Qp4/8/PPP2PPP/RNB1K2R b KQkq - 0 11,e7d6
5k2/2R5/5Kp1/5p1p/4p2P/1r2P1P1/8/8 b - - 14 42,b3e3
2k2b1r/ppp1pN1p/5np1/8/8/4B3/PPP2PPP/2KR4 b - - 1 16,h8g8
2b2rk1/2p3n1/2Pp4/3Pp3/4Pq2/r4pN1/1R1N1P2/2Q1K2R w K - 5 29,d2c4
r4rk1/pp3ppp/2p1p1n1/3qP3/3P3P/P1PQ4/2B2PP1/R4RK1 b - - 0 18,g6f4
r7/2p3b1/np1p2pk/p1nPp3/2P1P3/P1N5/1P3QPP/6K1 b - - 1 30,a8f8
r1bqkb1r/4np1p/p2p4/3Npp2/1pP1P3/5P2/PPN3PP/R2QKB1R b KQkq - 1 13,a6a5
2k4r/1pp3p1/p1n1R3/1P1p1B1p/P2P4/2P5/5KP1/R6q b - - 0 22,h1a1
8/1N4k1/8/7p/1R4n1/6P1/P2r2K1/8 w - - 4 40,g2h3
4b1k1/3q3r/6p1/1pbPp1Q1/4P3/1PN5/4B1K1/5R2 w - - 3 37,d5d6
6k1/1p6/1Pp5/r1Pp1q2/3Pp1n1/2Q1PpPp/5P1B/6RK w - - 0 52,c3a5
r3kb1r/1p2p1p1/p1n1PR1p/2p5/2P1p3/2N1B3/PP4qP/R2QK3 b Qkq - 0 18,e7f6
4k2r/5p2/p2Q1p2/4pb1P/8/K1q2P2/8/3R3R w k - 2 30,a3a4
2rk3R/pQ2pp2/3p4/3Nq3/8/8/PPP5/1K6 b - - 4 35,e5h8
1r6/3R4/8/3b2P1/8/2kp3P/5P2/4K3 w - - 6 51,d7d5
6k1/pb4pp/8/1B6/1b1pq3/1P6/P2Q2PP/2B3K1 w - - 1 34,d2b4
5rkB/pp3r1p/1n4p1/8/2pQR1P1/7q/5P2/4R1K1 b - - 3 30,f7f2
r5k1/1ppq1ppp/p6r/3PQ3/5P2/1P4R1/P5Pn/3R1BK1 b - - 0 24,h2f1
r1b1k2r/pppp1ppp/8/4P3/8/3B3n/PPP3PP/RN1QR1qK w kq - 7 15,e1g1
r2q1rk1/1p2bp1p/p5pB/2pbQ3/P2pN3/3P4/1PP2PPP/R4RK1 b - - 1 18,d5e4
1r2r1k1/3n1ppp/1pB1p3/p5q1/P2P3n/BQ2PP2/5P1P/1R1R2K1 w - - 5 22,g1h1
6k1/1ppb2p1/3p1b2/2PP1BK1/1Pr4B/6PP/8/1R6 w - - 5 36,g5g6
8/1QPr1pk1/5p2/p1q4p/P7/5P2/6PP/3R3K w - - 0 42,c7c8q
3r1rk1/5ppp/p3q3/1p6/3p4/3Q3R/6PP/5R1K b - - 3 35,e6c4
rnb1k2r/pp1p1pp1/4p2p/q7/1QPp3B/P1n2P2/4P1PP/2R1KBNR b Kkq - 1 11,a5h5
r1bq1rk1/1pp3p1/p2p3p/2b1p3/6B1/3P2nP/PPP2PPN/R1BQ1RK1 w - - 2 13,f1e1
rnb1k2r/ppp2ppp/3b1n2/8/7q/2N2P2/PPPKP1PP/R1BQ1BNR w kq - 3 7,d1e1
r2qkb1r/pp2nppp/3p1n2/1Bp1pN1b/4P3/1PN2P2/PBPP2PP/R2QK2R b KQkq - 4 9,f6d7
r2qk2r/p1p1bppp/5n2/4p3/2B3b1/5Q2/PPP2PPP/RNB1K2R w KQkq - 3 11,f3e3
3Q3k/4Npp1/4p2p/pp2q2n/4P3/5P1P/6P1/7K b - - 1 32,h8h7
3r2k1/B4ppp/4b3/1r6/4Q3/P1N4P/1PP2PP1/1K3B1R w - - 5 28,c3b5
8/3p1kp1/p3p1r1/1p1r4/2b4Q/4B3/P3RP1P/5K2 w - - 18 33,f1e1
3r2k1/1br3p1/p3pp2/2p1N1pR/4pP2/1PP1P3/1P2K1P1/7R b - - 1 24,d8c8
r4rk1/ppp2ppp/1b3n2/4p1B1/1P1qP3/P2P1BPP/5P2/R2QK2R w KQ - 1 17,g5f6
r4rk1/2qp1pp1/p3p3/2b4p/2N1P1n1/P1P1B2N/1P2Q1PP/R4R1K w - - 1 18,e3c5
r1b2rk1/pp3ppp/4pB2/2bpq3/7Q/2NB4/PPP2PPP/2KR3R b - - 0 13,e5f6
r3k1r1/2p1pp2/p3b2p/3p2q1/4Pp2/2NQ4/PPP2PPP/3R1RK1 w q - 1 19,e4d5
6k1/Q4ppp/8/3pp3/N3b3/1P2PPq1/PB3KPb/8 w - - 1 27,f2f1
r2qr1k1/1bb2ppp/2N1p3/p7/Pp4Q1/1P1n4/1BPP1PPP/R3R1K1 b - - 0 18,f7f5
r1b2rk1/pp3ppp/3p4/2qPp3/2P1Qb1N/3B3P/PP4P1/1R3K1R b - - 1 18,f4g3
7r/2Q1bkp1/2pp3p/8/2P1q3/3pB3/P4P2/R3RK2 w - - 0 35,e3d2
r4r2/1p3p1k/p5pp/4Q1q1/P2pR3/1B1P1P1b/2P2P1P/1R4K1 w - - 6 23,g1h1
8/8/R7/5p1p/6kP/6P1/p5K1/7r b - - 3 58,a2a1q
3r1rk1/1p3pp1/p1bp2qp/2p1n3/P7/1B2Q1BP/1PP2PP1/R3R1K1 w - - 1 20,g3e5
4r3/pp3pk1/6pp/8/2Pr4/1P6/P1Q1nPPq/4RR1K w - - 0 29,h1h2
4r1rk/ppp2ppp/1n2qB2/3p4/3P3Q/P2BPP2/2PK3P/4R1R1 b - - 0 25,e6f6
r4rk1/p4pp1/4bB2/2p5/5P1Q/3B4/PqP3PK/R4R2 b - - 0 19,b2f6
r4rk1/pbpn2pp/1p1pp3/5p2/2PP3q/2BQP1n1/PP2BP1N/R4RK1 w - - 0 14,f2g3
1rb2rk1/p2npp1p/3p2p1/qB1Q4/4PB2/5P2/P1P3PP/K2R2NR w - - 3 14,b5d7
4r1k1/p4r2/2pP2q1/2Pp1b2/P2QpPp1/1R6/5KB1/7R b - - 1 38,a7a6
r4r1k/ppp3pp/2nb2p1/3N4/2B1n3/P2QBPqP/1PP3P1/R4RK1 w - - 1 18,f3e4
3r1r2/pp1qbB1p/n1p2R1k/4Q3/8/2P5/P1P3PP/R6K b - - 3 20,e7f6
8/5R2/2ppk3/1p2p3/4P3/1bBP4/rP4r1/1K3R2 b - - 3 35,c6c5
r2r1qk1/pb1n1ppp/1p1P4/b1p3N1/5B2/P5P1/1PQ2PBP/R2R2K1 b - - 2 18,b7g2
r3q2k/ppp1p2p/3p3Q/5pRn/7P/2N2P2/PPP1PP2/2K5 b - - 2 20,h5f6
1k6/p7/Kp2n3/8/PP6/8/6B1/8 w - - 1 43,g2d5
5R2/8/8/8/8/5pr1/5K1k/8 b - - 7 65,g3g1
1br1k2r/1b1p1p2/1pnqp3/6p1/2PP2P1/4PP1p/P2NB2P/R2QNRK1 w k - 1 20,d2e4
r3kb1r/pQ3ppp/2p2n2/8/4Pp2/1BN2P1q/PP3P1P/3R2KR b kq - 0 17,h3c8
2k3nr/ppp2pp1/6q1/4p2p/Qb5P/2NbB1P1/PP2NP2/5RK1 b - - 3 17,b4c3
r5r1/3R4/5k2/P3b2Q/1P3p1B/7P/1q4P1/6K1 b - - 5 37,f6e6
3r3r/2q1kp2/3pB2p/2p1p1p1/Pp6/4nQ1P/1P4P1/2R2RK1 b - - 0 32,f7e6
8/8/5b2/5P2/1p6/1P6/p5p1/k1K3B1 b - - 7 64,f6d8
rnbq3r/ppp2pkB/4N1p1/2bpP3/8/2P4Q/PP3PPP/R1B1K2R b KQ - 0 14,c8e6
2r2r1k/5p1P/p2Q4/1p2Pp2/3p2q1/3B4/PPP5/1K5R b - - 3 29,g4f3
2r5/pp2Q1kp/5pp1/8/P2p1P2/1p4P1/1Pq3P1/K2R4 b - - 5 33,g7h6
r3k2r/pp2n1pp/5p2/1P6/4Q3/6q1/PB6/RNR4K w kq - 2 19,c1g1
1r3Q1k/6p1/4r2p/2p5/8/3Bq2P/PP4P1/1R3R1K b - - 1 32,b8f8
5k2/p4p2/6p1/2pB1b2/q2b2P1/5Q2/5P2/5RK1 b - - 0 35,f5g4
8/1p2n1Q1/pkb1B3/8/3N1p1P/8/Pq4PK/8 w - - 0 42,e6g4
5r2/4pq2/1p2R1pk/3B3p/2Pb4/1P4P1/P1Q3KP/8 w - - 3 35,e6e2
r1b1QR1k/pp5p/4p1p1/2q5/8/3B4/PPP3PP/R6K b - - 0 23,c5f8
1r2R3/5pkp/p2P1bb1/2PB4/2p2P2/P1q5/K1P2Q2/2B4R w - - 1 29,e8b8
1B6/1p3kbQ/1n3r2/p2p3R/1q4pP/1B4n1/PP4PN/2R4K w - - 3 29,h1g1
r1b2k1r/p2npp2/2p3p1/1p2q3/6n1/2NBQ2P/PPP2PP1/R1B2RK1 w - - 2 13,e3f3
2kr3r/ppp2pp1/1bp3q1/4Pb2/3P1BP1/2P2P2/PP2QR1p/RN5K w - - 1 20,g4f5
3r2k1/1p3pp1/p1p2n1p/4q3/1P1P4/P7/5PPP/2BR2K1 w - - 0 23,d4e5
rb2r1k1/pp3pp1/3q3p/8/3P4/4N2P/PP3PP1/R1Q2R1K w - - 11 24,e3f5
r1bqkb1r/ppp2ppp/2n2n2/4p3/2B1N3/5Q2/PPPP1PPP/R1B1K1NR b KQkq - 2 6,f6e4
5k2/p3rp2/1r3npp/1P1p4/3Q3P/3B1P1P/2P2K2/8 b - - 2 45,f6d7
r1b1kb1r/3p1ppp/p4n2/1ppN2B1/2B1Q3/8/PPP2PPP/R3K2R b KQkq - 0 11,f6e4
r3r1k1/pb1n1pbp/6p1/4p1q1/3p4/BPP5/P2NBPPP/R2Q1RK1 w - - 0 17,c3d4
rn3rk1/1bpp2p1/1p2p2p/4Nnq1/pP1P4/P2B4/1BP2PPP/R2Q1RK1 w - - 2 14,b2c1
r4rk1/ppp2ppp/3pbq2/3Pp1N1/2Bb4/3P3P/PP3PP1/R1BQK2R w KQ - 0 12,d5e6
2r1r1Qk/p3b1pp/2p4N/qp6/3P4/4P1BP/P2n1PP1/5RK1 b - - 4 24,e8g8
r4rk1/ppq1ppbp/6p1/3P1b2/1nBN2n1/2N1B3/PPP2PPP/2RQ1RK1 w - - 7 13,c4b3
6k1/2pqp2p/pp1p2p1/5R1r/P1PQ4/1P4KP/1B1Nr3/R7 b - - 0 35,d7f5
r1bq1rk1/ppb2ppp/2p5/4P2Q/3p1P2/P2Bn3/1PPN2PP/R1B2RK1 b - - 2 14,c8g4
r7/6q1/p3p1k1/1b1pPnP1/2pP1PQ1/2P4R/2PB2K1/8 b - - 0 44,a6a5
5k2/1p3pp1/2nN3p/1p6/8/2P1RK1P/P1r2PP1/8 b - - 1 29,c2a2
6r1/4RR2/p1k3r1/1p1p4/1PnB3p/7P/P5P1/6K1 b - - 12 40,c4d6
3r3r/R4p2/4pP1p/1k1pN2P/2pP2P1/2P5/Rp4K1/8 b - - 1 46,b2b1q
5Q1k/8/4pK2/1p1b1p1p/P5r1/8/7r/8 b - - 9 44,g4g8
8/8/8/7R/4P1p1/5k2/r7/5K2 w - - 2 50,e4e5
rn2k2r/ppp2ppp/4pB2/7q/1bB1P3/2N2Q2/PP3PPP/2KR3R b kq - 0 11,h5f3
2R5/p4ppk/4p3/1p2q2p/1P6/5QPP/P4P1K/3r4 b - - 0 31,e5e1
3rr1k1/ppp1qppp/2n5/2b5/5B2/1BP2Q2/PP1N2PP/R4K1R w - - 5 16,a1e1
2kr3r/3n1ppp/p1p1b3/1pb5/P3PB2/2N5/1PP1B1PP/3R1R1K b - - 0 15,b5b4
7Q/4R3/3q2p1/5rk1/p1P5/1P1p2P1/P4P2/6K1 b - - 0 40,d6e7
2k2bnr/ppp2ppp/8/1Q6/2r5/4B3/PPq2PPP/R3R1K1 b - - 3 15,a7a6
4B1k1/5p1p/3p2p1/P7/1P3q2/2Q4P/5PPK/2Rr4 w - - 3 38,g2g3
4rk2/pppq2n1/3p1Q2/8/4P3/PPPP3R/6PP/6K1 b - - 0 24,d7f7
2b4k/4Q2p/4pppq/8/8/1P6/P4PP1/2r2NK1 b - - 2 38,h6g5
R7/4Np2/5P1k/6r1/1p2B2p/1Pn2KbP/8/8 b - - 8 42,c3e4
5k2/6p1/7p/2p2p2/N7/1P1nPKPP/P2r4/2R5 w - - 2 35,c1c3
4rrk1/1p5p/p1p1q3/3p2pb/1P1PP3/4p3/P2QBKPP/R2N1R2 w - - 0 22,f2e3
4r2k/4N1p1/7p/5Q1P/p7/1P2nNq1/P5P1/3R2K1 w - - 5 34,f5d7
r1q2r1k/6b1/p3p2p/np1pPB1P/3p2Q1/2N5/PP3P2/R1B3RK b - - 0 23,f8f5
r1br2k1/1p3ppp/p3p3/4N3/5Q2/1P2B3/P4PPP/R2q2K1 w - - 4 21,a1d1
1k1rb2r/2p1q1p1/Bp1p1p1p/3Qp3/1P2n1P1/3P1N1P/P1P2P2/2KR3R b - - 1 20,e4c3
2r2r1k/pp3p1p/3p1p1Q/3N4/4P3/8/1q3PPP/n3RK2 b - - 1 23,c8c2
8/7R/p2k4/1b1P2R1/6p1/1r2p1P1/8/5K2 w - - 3 52,f1e1
r2qk2r/ppp2ppp/2nb1n2/4p1N1/2Q5/3B4/PPP2PPP/R1B1K2R b KQkq - 2 11,h7h6
6R1/4Bp2/4p1k1/4P1pp/8/5PKP/rp4P1/3r4 b - - 3 50,g6f5
r1bq2kr/ppp2p1p/7B/3QnN2/4P3/8/PPP1KbPP/R4B1R b - - 0 13,d8d5
r4rk1/pb3pp1/1p5p/3p1Q2/8/2PBq1BP/PP4P1/R4R1K b - - 5 25,e3g3
8/8/R7/5p2/5P1k/5K2/pr6/8 b - - 3 52,b2c2
2r2r2/pp2ppkp/3p1np1/q7/4P1PP/1b3P2/1PPQ4/1NKR1B1R w - - 0 16,d2a5
8/1kp5/1p4R1/p3Q1R1/1nP3p1/r1K1BbP1/5P2/8 w - - 3 47,c3d4
2r2rk1/2qbbpp1/1pn1pB1p/p2p4/3P4/1NPQ1N2/PPB2PPP/R4RK1 b - - 0 16,e7f6
r2q1rk1/pbp1bpp1/3p3p/2p2N1n/4P1Q1/2N2P2/PPP3PP/R1B2RK1 b - - 3 13,h5f6
5rk1/6p1/p6p/P7/1P1P4/2R1Q1P1/7P/3q2K1 w - - 1 39,g1g2
6r1/pp1nP2k/2p1p2p/3p4/3P1N1p/2P2r1P/PP6/R3R2K w - - 0 24,f4e6
r1b2rk1/p4ppp/2Q5/3p2q1/6n1/2P5/PP1NP1PP/R1B2BKR w - - 3 13,c6a8
4r1k1/3Q2p1/5p1p/2B5/3Pb3/P3Pr1q/6P1/6RK w - - 0 40,g2h3
4k3/1p2p2p/p1b3p1/4NpB1/r7/7P/P5P1/2R4K b - - 4 28,c6e4
r4rk1/5pb1/p2ppqp1/3P3n/1p3P1P/4B3/PPPQB3/1K1R3R w - - 1 19,e2h5
5Q2/3b4/2pkpp2/p2p4/P2q3p/5P1P/6P1/1R5K b - - 1 40,d6c7
r1b1kb1r/p3qp2/2p2npp/2N1p3/1p6/1P1Q1N2/P1P1BPPP/2KR3R b kq - 0 15,e7c5
8/7r/R4pk1/4P1p1/3K4/5P2/8/8 b - - 0 56,g6f5
5r1k/p1pQ4/1R5p/7R/4b3/4nPq1/4B1P1/5K2 w - - 3 36,f1g1
r4rk1/p3n1pp/bp6/4R3/6Q1/1P6/PB4PP/R4q1K w - - 2 25,a1f1
r4rk1/pb1n1ppp/4pn2/2Pq4/1P1P4/P7/4BPPP/RNBQ1RK1 w - - 1 14,b1c3
8/8/5p2/7p/1kR2P2/1Pbp3P/6r1/1K1B4 b - - 1 41,b4a3
2rq1r2/pb1n2kp/1p1pp1pQ/2p5/3P2P1/2N5/PPP1P1P1/R3KB1R b KQ - 1 15,g7h8
2rq1b1r/p2knQpp/b7/1N2p3/P5P1/5N2/1P1PPPBP/n1B2K1R b - - 1 14,a1b3
r1b1k1r1/pp3p2/2p1pnq1/3p2P1/3P1B1p/P3PK1P/4NPB1/2RQ3R w q - 0 22,e2c3
r1bk1R1r/ppppn2p/6p1/1N6/4P3/2NPP3/P3K3/5R2 b - - 3 17,h8f8
r3kb1r/1pp2pp1/p1n1p2q/8/3Pn1P1/3BPN2/PP3PK1/R1BQ1R2 w kq - 3 16,f1g1
2rk1b1r/pb2p1pp/2q1Bn2/4P3/Q7/4P3/5PPP/RN3RK1 w - - 1 16,e5f6
8/p2k4/8/1P6/1R1P1p1b/4rp2/1Bq3P1/2Q2K2 w - - 4 41,c1c2
8/pp4kp/2pQ2p1/8/2P1r3/7P/q6P/5R1K b - - 0 26,a2c4
rn1qkb1r/p1ppp1p1/1p3n1p/6p1/3P1B2/2NQ4/PPP2PPP/R3KB1R b KQkq - 1 9,g5f4
R7/2p3pk/7p/2bQ4/4nr1P/2P2P2/Pr6/5RK1 w - - 1 36,g1h1
r1b2r2/pp3pp1/2n1pbk1/q5N1/3P3P/2NQ4/PP3PP1/R3K2R b KQ - 3 14,g6h6
3rkbnr/2pq4/ppQ4p/8/5p2/5N2/PPP2PPP/R3R1K1 b k - 1 17,g8e7
r1bqkbnr/pp1npppp/8/8/4N3/8/PP1PQPPP/R1B1KBNR b KQkq - 2 6,g8f6
r2qr2k/2pb1Qpp/p1np4/8/2B1P3/p1B2P2/1PP3PP/2KR3R b - - 2 18,d8e7
rn1qkb1r/pp2pppp/2p2n2/6B1/4N3/3B1P2/PPP1QP1P/R3K2R b KQkq - 0 9,b8d7
8/1pR2Pk1/1p1b4/5R1p/7P/2P5/6PK/2r5 w - - 7 29,h2h3
r1bq1rk1/ppp1nppp/3p4/2bBp1NQ/4P3/3P4/PPP2PPP/R1B1K2R b KQ - 2 9,e7d5
4r3/p4ppk/Bb4p1/8/4n3/1P5P/PB3PP1/3R1K2 w - - 3 26,f2f3
2kr3r/ppp2ppp/8/2q1P3/4Q3/2P2B2/bP4PP/2KR3R b - - 1 17,a2e6
2r2r1k/p4Bp1/3p4/5Q2/1P6/3p3P/6K1/4b3 b - - 1 47,e1b4
6k1/pp1R2pp/4P3/5n2/8/2N3PK/P1r5/8 b - - 0 25,c2c3
2r2rk1/1pqbnp2/4p1pQ/p2pP1Np/3P4/7P/P3BPP1/1R3RK1 b - - 3 21,e7f5
r3r3/1Q5p/p6k/1p4P1/1Pn3P1/4p1K1/P7/8 b - - 0 29,h6g5
r7/pp2pR1k/2p4P/4P1P1/2p1b2K/4b3/PP2B3/8 b - - 0 26,h7g6
r1bq1rk1/bpp2ppp/p7/3BP1N1/3nQ1n1/8/PP3PPP/RNB2RK1 b - - 1 12,h7h6
1r2k2r/p2n1ppp/2Q1p3/1Pbn2B1/1p2p3/8/2q2PPP/2N2RK1 b k - 1 17,b8b6
r1b2rk1/pp5p/2p1pnBQ/8/7R/2q4P/P1P2PP1/5RK1 b - - 0 19,h7g6
r3qr1k/pppnp2p/5npQ/3p1bN1/3P4/2P5/PP2PPP1/RN2KB1R b KQ - 3 12,f6g4
1r3Q1k/6pp/2p5/8/P3b2P/2K1P1q1/1P3R2/R7 b - - 1 37,b8f8
8/1R6/5pkp/8/5PPP/1p3K2/1r6/8 b - - 0 50,b2b1
r3r1k1/ppp1nppp/4p3/3P1b1q/2P5/P3PP1P/BB3P1K/R1Q1R3 w - - 3 20,e1g1
6k1/6b1/5qp1/3Rp2p/1pPpP2P/1P4B1/3Q2PK/r7 w - - 2 35,g3e5
3r2k1/p2P1p2/2B1p1p1/2p5/5q1P/8/PPP2bQK/5R2 w - - 1 33,h2h3
rq6/n2b2k1/1p2p1p1/pP1pNpPr/P2P4/3B4/3Q1P2/R4RK1 w - - 3 30,e5d7
r4r1k/p1q2Ppp/3b2N1/1p1n4/3P1P2/2P4P/pP1B1Q2/4RRK1 b - - 2 24,h7g6
r4rk1/3q3p/pp1NRPpQ/2p5/1nP5/7P/PP3PP1/R5K1 b - - 0 27,d7e6
6rk/2R3n1/3p1qB1/p1pP1p1Q/P1P2P2/1P5P/8/6K1 b - - 0 41,g7h5
2Q5/kp2p3/p1p5/8/P2P4/1Q6/KPP1p3/5q2 b - - 1 42,e2e1q
3rkb1r/2pnpppp/p1B5/qN6/8/P7/1P1Q1PPP/5RK1 b k - 0 16,a5d2
r3k2r/1bqp1pp1/pp2p3/2b4p/2P1P1n1/2NB1n1P/PP1B1PP1/R2Q1RK1 w kq - 0 15,d1f3
q7/5ppk/P6p/8/8/Rn2Q1PP/5P1K/3r4 w - - 1 38,e3b3
5r1k/3R3p/p4qp1/1p1Bp3/3n4/1P6/P1P1Q1PP/R1B3K1 w - - 3 27,e2f1
r2q2nr/pp2ppkp/3p4/8/2B1P2R/2p2Q2/PPP2PP1/R3K3 b Q - 1 14,g7f8
r4rk1/ppq1bppp/2b1p2B/4p2n/2P1P1Q1/2N5/PP3PPP/1BRR2K1 b - - 7 18,h5f6
b4b1r/3nkpp1/p3pn1p/3q4/1pN2B2/1B6/PPP2PPP/R2QR1K1 w - - 2 17,c4d6
1k5r/ppp3pp/8/1P1P1p1Q/P1P1r3/7n/6PP/R4RqK w - - 6 27,f1g1
5rk1/5pp1/8/2Q5/2pP4/2P3pP/1P2q1P1/5R1K w - - 1 32,c5e5
r3k2r/bpp2pp1/p1np4/4p1Bp/PPB1P3/2PP1Nq1/3N1R2/R2Q2K1 w kq - 2 17,g1f1
2k1rb1r/1p3Rp1/p1p1N3/3pQ3/q2P2p1/8/PPP4P/2K5 b - - 6 24,e8e6
1k6/p2r4/6Q1/q6p/4p1nP/1Pp1Pp2/2P2P2/RK1r2R1 w - - 2 34,g1d1
8/1b5p/1P5k/6p1/P3B1P1/6KP/3r2r1/R7 w - - 3 55,e4g2
r1bq1rk1/pp1pbppp/7B/1p1nP3/3P2Q1/3P4/PP3PPP/RN3RK1 b - - 4 11,f8e8
r1b1B1k1/1p5p/p1p4r/2Pp4/3P1Ppq/PQ6/1P3PP1/R1B2RK1 w - - 1 22,f1e1
r1q1k2r/p1p1b1pp/2p2B2/5b2/4p3/2N2N2/PPP1QPPP/3RK2R b Kkq - 0 12,e4f3
r1b3k1/p2p2bp/1ppP1qpN/8/5n2/PQ4P1/1P3PBP/4R1K1 b - - 3 22,g8f8
6k1/5r1p/p6B/1p3q2/3b4/1Q4PK/P1R4P/8 w - - 6 37,h3g2
1br2rk1/1p3ppp/p1bq1n2/3p4/1N6/P1BBP3/1P3PPP/2R1QRK1 w - - 6 18,b4c6
3rr1k1/5p2/1p4p1/p2P3p/3Q2R1/PP2q2P/1B4P1/2R4K b - - 1 27,h5g4
r3r3/8/1p1k2q1/2p5/8/p6Q/P1P5/1K1R4 b - - 11 44,d6c6
7k/5r1p/4Q1p1/8/r2b1PP1/8/PP3q1P/R2R3K w - - 0 32,e6f7
5r1k/2p3pp/6B1/6Q1/8/8/rP1PP3/n1BK1qR1 w - - 2 24,g1f1
rnbq1rBk/1p3pp1/p2pp3/2pP2b1/2P3n1/2NQPN2/PP3PP1/R3K2R b KQ - 1 13,h8g8
6k1/p3bppp/1p2p3/5q2/1P1Q1P2/P5P1/1BrRP2P/6K1 b - - 4 26,c2d2
rnbq1rk1/pppp2pp/8/2b3B1/4n3/2N2N2/PPP1PPPP/R2QKB1R w KQ - 6 7,g5d8
r2q1rk1/p1p1b1pp/2Q5/8/4p1b1/2P2N2/P1P2PPP/R1B1K2R w KQ - 0 14,f3e5
2b1Q2r/1p3p1k/1pp2P2/r3P1pq/6p1/3B4/PPP3P1/R4RK1 b - - 0 26,h7h6
7k/pbP3p1/6qp/2Q2p2/3p4/PN1PnP2/6PP/4R1K1 w - - 2 39,c5d4
r1b1r1k1/p1pp1ppp/2p5/2b1P2n/5P2/P1NB2Pq/1PPB3P/R2Q1RK1 w - - 1 15,g1h1
r1b2rk1/ppp2p1p/2np3q/3N2p1/1b1PP1nN/1P4P1/PB3PBP/R2Q1RK1 w - - 0 14,h4f5
rnbq1bkr/pp1p2pp/8/4N3/3pn3/2P2Q2/PP3PPP/RNB1K2R b KQ - 2 8,d7d5
r1b2rk1/p2n1ppp/1q2p3/1pbpP3/3B1P2/1PPQ4/P1B3PP/RN3RK1 b - - 2 14,a7a5
8/2p2k2/1p3p2/p2n1P1p/P2p3P/1P1P1p1K/2PN1Pr1/5R2 w - - 6 35,d2f3
2kr3r/Qbp1n3/BpqpP2p/8/6pn/2P2P2/PP1N2PP/3R1RK1 b - - 1 20,g4f3
r1b1k2r/ppppqppp/2n5/4n3/1bP5/P4N2/1P1BPPPP/RN1QKB1R w KQkq - 0 8,a3b4
5rk1/pp5p/3q2p1/3p1p2/3Pn3/1BP1b1P1/PP2N1QP/4R1K1 w - - 7 29,g1f1
r3k2r/pp3ppp/2p1pn2/8/PP1b4/2NP1B1b/2PB1PPq/R2QRK2 w kq - 0 18,g2h3
r1bq1r2/p4pk1/2n1pbp1/1p1p2NB/2pP1P1P/2P1P3/PPQ3P1/R3K1NR b KQ - 0 14,g6h5
2r2r1k/1b2q1pp/p7/1pNp4/1P2n3/2PQP3/6PP/1BR1R1K1 b - - 6 29,e4c5
r2q1rk1/1b1nbppp/pp2p3/3p3n/2PP4/2NQBN2/PP3PPP/1BR2RK1 b - - 1 13,d5c4
N1bk3r/pp1p4/2n2p2/2b1pN1p/2B1Pqn1/3P4/PPP2PPP/R2Q1RK1 w - - 5 14,d1f3
5r1k/p1p3p1/8/3BR3/7P/2P4b/Pr6/R5K1 b - - 0 32,c7c5
4r2k/ppp3pp/5Q2/6N1/7n/3P1P2/P4P1P/6RK b - - 0 26,g7f6
8/R4p1k/4b1pp/4P3/3K4/2R1Q2P/6q1/8 w - - 10 46,a7a3
1n3rk1/r1pb2pp/p2ppq2/8/2PPB3/2N3Q1/PP3P1P/R4KR1 w - - 0 18,g3h3
1q4k1/p4p2/6p1/4r1Kp/3Q4/5PP1/P2R3P/8 w - - 4 31,g5h6
1B6/1p6/4k2p/1PPn2p1/1K6/6PP/2r5/3R4 w - - 6 46,b4a5
r1bq1rk1/5p1p/p2bp1p1/1p1p4/3Q2N1/1PN4P/PP3PP1/R4RK1 b - - 2 18,b5b4
rn1q2kr/pp2b1p1/2p1pnQP/3p2B1/3P2p1/8/PPP2P2/RN2K1NR b KQ - 0 13,d8e8
r1b1kr2/p2p3Q/1q1PppB1/8/1p1n4/2n2N2/2P2PPP/R3K2R b KQq - 1 17,e8d8
r1bq1b1r/pp1pk1pp/3P3n/4Pn2/5P2/8/PP4PP/RNBQ1RK1 b - - 0 14,e7e6
8/R7/2P2kp1/8/3N1q2/2pP1P2/2P4P/3K4 w - - 4 34,c6c7
