fen,best
2kr3r/6p1/nnp2p2/2p1p2p/p3P3/P2NKP2/1PPRN1PP/3R4 w - - 0 23,d3f2
3rb3/4k1p1/1R2p2p/1P2P3/1KR1N3/6P1/7P/1r6 w - - 1 44,b4c5
r1b3k1/1p2Bppp/p3p3/3nP3/P1q5/2N3Q1/1PP3PP/3R2K1 b - - 0 23,d5e7
r1bq1rk1/ppp1bnpp/8/8/8/3P2Q1/PBP1N1PP/5K1R b - - 7 15,e7d6
r4rk1/p4ppp/2p5/2pqP3/3p1B2/1P4Pb/P3PP1P/R2Q1RK1 w - - 4 17,f1e1
2kr4/2p2ppp/p1p1pB2/8/Pb6/1P2P3/4NPPP/R2r2K1 w - - 0 18,a1d1
1r3rk1/pbp2ppp/8/8/3N3q/P1P1nP1P/1B1QB1P1/R3K2R w KQ - 2 17,g2g3
r4rk1/p1Rn2pp/4p3/1p1q4/3Pp1Q1/8/PP3PPP/2R3K1 b - - 3 22,d7f6
r1b3k1/pp3p1p/1qp3pB/3pQ3/1P3P2/P1P2B1P/1b4P1/7K b - - 2 24,b2c3
1k6/p1p5/1p2p3/8/2Q5/P7/1P1q1rPP/1K2R3 w - - 2 34,e1c1
r1b2rk1/ppb3pp/2p2n2/2Pp3q/3Q4/1P3NP1/PB2PPB1/2R2RK1 b - - 2 16,f6g4
2r2rk1/1p3pp1/p7/3NP1p1/8/P6R/1P2nKPP/R7 b - - 2 25,c8c2
4R1k1/pp3qb1/2p4B/3p2Q1/2n5/7P/P5P1/7K b - - 0 34,f7e8
6k1/pR6/8/7p/P2P4/2P2P2/2r3r1/R4K2 w - - 0 33,a1e1
r1b2r1k/1pp2p1n/3q3P/3Pp1bR/2B1P3/2N3Q1/PpP3P1/1K1R4 b - - 2 20,g5f4
8/5p2/1R2pk2/2Np1n2/1P1P4/2PN1n2/7r/5K2 w - - 9 51,d3f2
6k1/pp4p1/2p5/2n3Np/5r1P/P3R3/1PP5/2K5 b - - 0 28,f4h4
1r3rk1/1p2ppbp/1qnpb2B/1N4Qp/p3P3/P4P2/1PP3P1/2KR1BN1 b - - 1 16,f7f6
r1bqk2r/ppp1n1p1/2nb3p/3p2NQ/2PP4/3B4/PP3PPP/RN3RK1 b kq - 1 10,e8f8
7Q/ppN1k3/2pp1p2/4nP2/5q2/8/2P3P1/5BK1 b - - 13 35,f4f5
5r1k/1R4R1/4p3/3pN2n/3P1q2/P4P1P/3Q4/6K1 b - - 2 41,f4d2
r1bqkb1r/pp1ppppp/8/4n1N1/2B3Q1/8/PB3PPP/RN2K2R b KQkq - 0 9,e5g4
r1b1k2r/pp3ppp/4p3/4N3/3P2Q1/2pB4/Pq3PPP/R2K3R w kq - 1 16,a1b1
1k6/1P4p1/1KP1p2p/5p2/5P2/8/3p3P/8 b - - 0 45,d2d1q
6rk/1p1P3p/2R1N3/5p2/p4P2/P6P/7K/1R3nr1 w - - 0 40,b1f1
8/2R2p2/6pk/8/7K/7P/8/6r1 w - - 7 44,c7f7
6k1/1p3pp1/1Rb4p/2Q2n2/2P5/6P1/q6P/1N4K1 w - - 3 34,b1c3
5r2/pp1qn2k/2P1p1pp/1P6/PB1bQ3/8/5rPP/1RR3K1 w - - 0 32,c6d7
r3r1k1/1p4p1/p2qp3/3p4/4p1Q1/P5RP/1PP2P1K/4R3 b - - 1 27,e8f8
8/1p6/pB6/3P2k1/PP2Pp2/3R1Kp1/2r2r2/5B2 w - - 9 43,b6f2
3Q4/2p2pkp/4b3/4P3/p5P1/2P1q3/p4r1P/K1RR4 w - - 4 40,d1d3
2rQ2k1/R4p1p/4N1p1/7n/2n1q3/2P1B3/1r3PPP/3R2K1 b - - 3 36,c8d8
5rk1/p1p3pp/3q2r1/4pP2/4Q3/P2P2bP/1PP3P1/R1B2R1K w - - 3 25,f5g6
2r2rk1/1b2bp2/p3p1pQ/1p2qN2/8/P1B5/1PP3PP/5R1K b - - 1 22,c8c3
8/p6k/1p2q1pp/4p3/4P2P/P1nQ1PR1/KP6/8 w - - 1 35,a2a1
8/6k1/R6p/5pp1/5P2/6P1/1r5r/R4K2 w - - 2 38,f4g5
5rk1/p4ppp/3Q4/1rpP4/6q1/4B3/2P1KPPP/3R3R w - - 5 24,e2f1
r4rk1/1p3ppp/p3pR2/3p2q1/3P2P1/2PB3Q/PP4P1/RN4K1 b - - 0 22,g7f6
8/5Q1p/5ppk/8/6KP/5P2/6P1/4q2r b - - 7 48,e1e5
r1bkQ1r1/pppp1BP1/5q2/6p1/8/8/P4PPP/bN2R1K1 b - - 1 16,g8e8
Q6R/2r3bk/5qpp/8/1p6/1B4P1/5PK1/8 b - - 5 36,g7h8
r3kq1r/p5p1/2p1P1p1/2bR1nB1/6QP/8/PPP2P2/2K4R b kq - 0 19,c6d5
r4rk1/pppn3p/3p4/3Ppp1q/1PP5/2N1PP1P/P5QK/R5R1 b - - 0 25,g8h8
8/5pkp/2Q5/3pP1P1/5PK1/8/6q1/8 w - - 13 52,g4f5
6k1/2pn2pp/p3p3/P2P4/3P2qr/RPN2pP1/5P1K/3Q2R1 w - - 0 26,g3h4
r4r2/pR3p1k/2p1N1pQ/4P3/3R4/6P1/2q2P1P/6K1 b - - 0 25,h7h6
8/p1p4R/Pp3p2/2bPp3/4P3/4r2P/3kBNP1/5K2 w - - 3 44,e2f3
r1bqr1k1/2pn1p1Q/p3pbB1/1p6/3P4/2P2N2/PP3PPP/R3K2R b KQ - 6 16,g8f8
3b1Q2/2q4p/1p4pk/5p2/PpBPp2P/4P1P1/5P2/3K4 b - - 14 47,h6h5
3r3r/1Q3p1p/1Bpkbnp1/8/4P3/2qP3P/P1P2PP1/3K1B1R b - - 0 18,d8b8
r1b2rk1/1pp3p1/4p2p/4PP2/p1P1p2b/P3q2P/1PQ2P1B/3RKB1R w K - 0 20,c2e2
5k2/1p2r3/2p5/7p/PQ4bn/1P3nP1/1B3PK1/1B6 w - - 3 46,g2f1
3r4/1p2k2p/p1n1P2q/2P2Q2/5pp1/6P1/PP2RP2/2K5 b - - 2 30,c6d4
1R2Rbk1/2p3p1/5r1p/3P1K2/3P1P2/r3N3/8/8 w - - 3 45,f5e5
8/pp3np1/1bpp1k1p/5P2/3P1K1P/2P5/1P4P1/4R3 b - - 1 29,b6c7
2k2b1r/1p2pppp/p1n3r1/7n/Q2P4/2P2N1q/PP1NBP1B/R4RK1 w - - 6 16,g1h1
6k1/5r1p/pb2p3/3pP2q/4n3/P4QP1/6PN/5R1K w - - 5 28,f3h5
8/2R1ppk1/3p2p1/4n3/4P1P1/r3K2P/P7/5R2 w - - 6 48,e3d4
r2qk2r/ppp2ppp/2np4/4p3/2B1Pb2/2PP1Q2/PP3PK1/RNB3R1 b kq - 2 13,f4c1
r3k2r/6p1/2pp1p2/4p3/1p2P3/1P1P1pNq/P4P2/R2Q1RK1 w kq - 2 23,d1f3
r1b1Q1kr/pp3ppp/1qp2n2/1B6/3b1p2/2N5/PPP3PP/R1B1R2K b - - 3 15,f6e8
2r1k1r1/pQp2pqp/1b2b3/1P4B1/1Pp5/3p1N2/P4PPP/1N2R1K1 b - - 2 17,g7g6
4r1k1/ppp2pb1/2qp1P1p/4p3/3P1prN/2P5/PPBQ1P1K/3RR3 w - - 1 26,h4f5
N1bk1b1r/pp3p1p/2n1p3/2pp2p1/3PnB2/1QP1PN2/5qPP/1R1K1B1R w - - 0 13,f3g5
r1b1k2r/qp1n1ppp/p1n1p3/3pP3/NP3P2/P4N2/2P1KbPP/R1BQ1B1R w kq - 1 12,c1b2
3r2k1/1p3pp1/p6p/3P2qn/3N3n/5B1P/PP4P1/3RQ2K w - - 2 33,f3h5
4R3/5p2/8/1p3kp1/1Nb2p2/P1P2K1P/1P1r1PP1/8 w - - 2 43,e8c8
3r1r1k/1p4pp/2n5/p5q1/8/Q2N3P/PP3PP1/2R3K1 b - - 3 23,d8d3
4r2k/1Q4pp/p3r3/3P2P1/1P6/P3b1q1/1B3R2/2R4K b - - 3 35,e3f2
rq2kb1r/pp2n1p1/1np1Np2/3pP3/2PP4/1P1Q4/P2N1PPP/R4RK1 w kq - 1 14,e5f6
r2qr1k1/ppp2ppp/8/3P4/1bP1Q1b1/2N2n2/PP3PPP/R1B2KNR w - - 3 15,e4g4
5k2/4bpp1/8/2Np1b2/B7/2P2P2/1P4Pq/3KQ3 b - - 0 32,e7c5
4r1k1/1p4p1/2p1pP1p/8/6Q1/P1P3nP/1PBr1qP1/1R2R2K w - - 4 30,h1h2
8/8/6p1/2p2p1p/2B1R1kP/r1rP2P1/6K1/4R3 b - - 4 37,f5e4
r2qkb2/4n1p1/p1np1Bb1/1ppBp3/4P1N1/3P1N2/PPP2PK1/R6Q b q - 0 18,g7f6
2r2r1k/1p3p2/2b4p/4P2P/1R1PnQ2/8/P5P1/7K b - - 1 31,f8g8
6k1/p1p2ppp/8/2p1Qb2/2P1n3/qr2B3/2P2PPP/1K1R3R w - - 0 23,c2b3
r4rk1/pp1b2pp/4p3/3pP3/1b1q4/3B2P1/PP1B3P/R2QK2R w KQ - 0 18,d2b4
8/2pR4/8/2p3p1/2P1Bb2/4kP2/5r2/4K3 b - - 5 61,f2a2
6k1/1p3ppp/p1p4r/3p4/3P4/1R2P1Pq/PP3P1P/1RQ3K1 w - - 18 30,c1f1
2r5/1bq3pk/p2p1rp1/1p2p3/4P1R1/P2Q3P/BPP2P2/2K4R b - - 1 25,f6f2
r1bqkb1r/ppBpn2p/n3ppp1/1N6/2B1P3/5N2/PP3PPP/R2Q1RK1 b kq - 3 11,a6c7
r2q1rk1/1p2bppp/3pp3/pN6/Pn1QnPP1/1P6/1BP4P/2KR2NR b - - 1 14,d6d5
5r2/p6R/2ppkr2/6p1/2P3b1/4R1B1/n1P5/5BK1 b - - 5 30,e6f5
3r3R/pp5Q/8/5kp1/8/6P1/P5PK/1q2r3 b - - 3 41,f5g4
b2r1rk1/p3bNpp/1pq1pn2/2p5/2P2B2/6P1/PP1N1P1P/R2Q1RK1 w - - 1 18,f7d8
r4rk1/1b2bppp/p1q1pn2/2n5/4NB2/P1PB3P/3N1PP1/1R1QR1K1 w - - 3 18,e4c5
rn5Q/2q2kp1/2pbR1p1/1p6/p2P4/1B6/PPPB1P2/2K5 b - - 0 23,a4b3
r1b1k2r/p1qn1ppp/1p2p3/3P4/1P4n1/P3PN2/1B1NBPPb/R2Q1RK1 w kq - 0 13,f3h2
8/p6R/2p1k1r1/5p2/2P2P1P/2B3b1/PP2r3/3R3K w - - 0 31,d1g1
r4rk1/5p1n/pp4b1/5qPN/2P1pP2/1PQp4/1B6/2KR4 b - - 1 37,a8d8
r6r/p1q2k1p/n1pb1pnB/1p1N3Q/3P4/7P/PPP1RPP1/R5K1 b - - 0 17,c6d5
Q5k1/2p2rpp/1p1pq3/p3p1P1/2P4P/6P1/P1P4K/5R2 b - - 2 30,f7f8
3Q1n2/p4r1p/k1R1p3/1p1pP3/8/PB5P/1q4P1/7K b - - 3 28,a6b7
Q7/2p1rpk1/6p1/4b3/2P1p2P/4Q3/3q1PBK/8 w - - 3 33,h2h3
r1b1r1k1/2p3bp/1pNp1n2/1P1P1p1q/2P1pPn1/4Q1P1/1B1N2BP/1R3RK1 w - - 2 27,e3e2
r4rk1/pbq1bppp/1p1p4/2n1p3/4n3/2P1PNBP/PPQN1PP1/1BR2RK1 b - - 3 14,e4g3
r1b2rk1/ppp2p2/3p3p/2b5/4NPn1/1B4qP/PPP3P1/R1BQ1R1K w - - 1 15,h3g4
8/2r4k/4p1pP/1p1pP3/1P1P1K2/2P1RR2/8/6r1 w - - 0 42,f3h3
r3k1r1/5p2/2n1p2n/pp1pPbq1/2pP3p/P1P4P/1P1NBBP1/R3QRK1 w q - 0 17,f2h4
r1b1r1k1/pp1p1p1p/3b1p2/4q3/8/2P2Q2/PP1NBPPP/R3K2R w KQ - 4 15,e1g1
6rk/pp3p1Q/3ppPp1/8/5PP1/4R3/r6P/4R1K1 b - - 0 25,h8h7
kr6/pp4p1/1Q2p2p/5p2/1P1P4/6P1/5PP1/2R3K1 b - - 0 30,a7b6
2kr3r/Bpp1nNp1/5nq1/3P3p/2P5/7b/P3BPPP/R2Q1RK1 w - - 1 17,f7d8
2r2qk1/pb3p1p/1p2pQp1/4B3/8/3P1PK1/6PP/8 b - - 5 35,f8g7
8/8/5pkp/3R2p1/4P1K1/3P2PP/5r2/8 w - - 1 37,d5d6
r2qkb1r/pb1n1ppp/1pn1p3/2p1P3/3pNP2/3P1NP1/PPP1Q1BP/R1B1K2R b KQkq - 0 10,c6e7
r5k1/p1p2ppp/1pq3n1/4P3/2P5/1PQ3Pb/PB5P/R3R1K1 w - - 1 29,e5e6
8/3b4/4pk2/3p3p/1P3K2/P1rB2P1/7P/4R3 w - - 0 44,d3e2
2kr4/5p1p/1p6/p7/4P3/4b1B1/PPP3PP/2KR4 w - - 2 21,c1b1
2Q5/kpRnqpr1/p3p3/3pPnp1/P2P2N1/1P3NP1/5PK1/8 b - - 3 31,d7b6
r1bq1rBk/pp1n1pp1/2p1p3/3p2p1/3P4/2P1P3/PPQN1PP1/R3K2R b KQ - 3 15,h8g8
r2qkb1r/3bnppp/p3p3/1pp1P3/3pNP2/P2PBN2/1PP3PP/R2QK2R b KQkq - 1 11,d4e3
k1r4r/1BP1qp2/pP4p1/6bp/8/4P2P/2Q1R1P1/2R3K1 b - - 0 32,a8b7
3r2k1/pn3ppp/1p2p3/4B3/q7/5P2/P5QP/2R3K1 b - - 5 31,b7c5
4r3/1R3ppp/pR1b4/3k4/2pBr3/2P4P/P4PP1/6K1 w - - 10 29,b7d7
r1bqkb1r/1p1pnppp/2n1p3/1N6/3NP3/8/PPP2PPP/R1BQ1RK1 b kq - 0 8,g7g6
r7/1b6/2pQ4/1k1P2N1/2N1P1P1/1P3P2/1PP1q3/2KR4 w - - 3 33,d5c6
5r1k/p1p5/3b4/5Qp1/2qP4/P1P3P1/6KP/R1B5 w - - 7 32,f5e4
r1bqkb1r/pppp1pp1/6np/3QP3/2B5/2P5/PP3PPP/RNB2RK1 b kq - 2 10,d7d6
r3r1k1/pb3pbp/3p2p1/1p1Pp3/2N5/P1P2NPn/1P4PP/R2QRBqK w - - 5 22,f3g1
2k1r3/1pp2ppp/pbn5/8/5Bn1/N1Pb1N2/PP3PPP/R2B2K1 w - - 0 17,f3d4
r5k1/ppp2pp1/2p4p/4N1q1/2PPb3/1P6/P4PPP/R2Q2K1 w - - 1 18,d1e2
1k1r2nr/ppp2pp1/6b1/8/1BP2P2/3qPQ1P/P5B1/R4RK1 b - - 4 20,g6h5
r4r1k/ppp1Np1p/3pb3/6Q1/2n5/P5N1/1P2BqPP/5R1K b - - 3 23,f2e3
3r2k1/2r2pp1/7p/1p6/p4P2/P1p1R3/P1B3PP/6K1 b - - 2 32,d8d2
8/8/1R6/3Q4/3pBk1K/3P1r2/5r2/6R1 w - - 7 50,e4f3
8/8/3R1p2/1p3Npp/3Bk2P/1P2P1PK/1Pr5/8 w - - 3 39,d6f6
r4Rk1/7p/p2p2pB/2pP4/1r2b1P1/7P/8/5RK1 b - - 2 28,a8f8
r5kR/2pNp1b1/6p1/p2b1pN1/1p1q3Q/4n3/PP4P1/2K4R b - - 1 29,g7h8
5r1k/2p2RP1/1p2p2p/3qP3/3P2n1/r1P5/P5P1/R5K1 b - - 0 29,h8g8
2R5/8/8/p4r2/P7/1P2K3/5p2/4k3 b - - 3 56,f2f1q
8/6p1/1p3q2/1kp2p2/8/1Q3BP1/8/5K2 b - - 1 54,b5a6
2rq1rk1/p4ppp/4pn1P/3pQ1B1/6P1/P1N2P2/1Pb5/R3K2R b KQ - 0 18,f6d7
r4bk1/ppp2R2/7p/3Pp1pB/2P1Q3/P2P4/1P5q/1K6 b - - 1 35,h2h5
6k1/pp5p/8/6B1/3Pp3/PP3pPq/5P1P/5bQK w - - 3 38,g1f1
6r1/kprNn1p1/4P2p/1p6/8/3R3P/PP1K1PP1/8 b - - 1 35,g8e8
7k/6p1/4Q3/3P2p1/8/4B3/PPr1q1PP/R5K1 w - - 3 26,a1f1
4n1k1/pp1bQ2p/3pp2B/2pP3p/2P1P2P/P1Pq4/4N3/2K5 b - - 2 27,d3e2
r1b2rk1/p1p2ppp/8/3p4/3bn3/2P5/PP4PP/RNBQR1qK w - - 1 14,e1g1
r2q2rk/4bpp1/1p1p1n1p/2p5/P3P3/2Q4R/1P3PPP/R1B1N1K1 b - - 2 20,f6e4
r5k1/1pR5/8/6p1/1r4p1/6P1/3R1K2/8 b - - 1 39,a8a3
4B2k/p1q3b1/1p5p/2p3p1/3p2n1/1P2Pb2/P1Q2PPP/3R1R1K w - - 0 27,g2f3
8/R7/1p2k3/8/2p2B1N/2PbK1P1/4r3/8 w - - 1 49,e3d4
8/kp6/p7/2q5/5P2/2Pp2P1/PP1R1KN1/8 w - - 2 46,f2e1
r5k1/p4ppp/1p2p3/1N4q1/3Q4/2P1nP2/PP4PP/3R3K w - - 3 29,d1d3
1k1r4/pp1nQp1r/7q/3p2pp/1P6/3N3P/P4PP1/2R1R1K1 b - - 3 25,f7f5
4k3/5RP1/3K4/1p1B2r1/r7/8/8/8 b - - 2 75,a4d4
6k1/4pp1p/3p1bp1/1p1P4/1q2B3/5r2/3Q2PP/5R1K w - - 0 28,d2b4
r1b2rk1/1pp2pp1/p2p1P2/2b2N2/4q3/5Q2/PPP1BPP1/R3K2R b KQ - 0 14,e4f3
4r2k/1bq3pp/pp1b4/3p3Q/P2N4/2N1n2P/BPP3P1/R6K b - - 4 25,d6e5
5k2/1R6/7p/5Np1/5p2/4p3/2r3PP/6K1 w - - 3 35,f5d4
r4rk1/pp4p1/2b1p1qp/4Pp1n/P2p4/2P2Q1P/1P1N1PP1/3BRRK1 w - - 0 22,f3h5
1r4k1/4R1p1/5pPp/5P1P/5K2/8/8/8 b - - 2 64,b8b5
8/p4p1k/8/2p3p1/P4nPP/3bQP2/q7/2RR3K w - - 1 35,d1d3
rnbqk2r/ppp2ppp/3p3B/4p2Q/2BbP3/2N5/PPP2PPP/R3K1NR b KQkq - 0 6,g7h6
5r1k/pp4pp/2p3br/3pP3/3P1P1q/4PBR1/PP3Q1P/6RK w - - 6 28,f2e1
r4rk1/2R5/b3p2p/p2p4/3P2Q1/3q4/5PPP/5RK1 b - - 1 24,g8h8
3r2k1/Q4ppp/1p1b1n2/8/3P1q2/P7/1P2BPPP/R4RK1 w - - 1 20,a7b6
r4rk1/ppp1qppp/2n5/3p4/3P2b1/P1R1PN2/1PQ2PPP/1B2K2R b K - 2 14,g4f3
r4bkr/ppp1q1pp/3p4/8/3PN1b1/8/PPP2QPP/R1B2RK1 b - - 0 12,e7e4
1k6/1pb2ppp/p3p3/8/7q/P7/1n3PQP/1R5K b - - 1 33,b2d3
r3k2r/1pp2ppp/p1np1n2/2b1p1N1/B3P3/2NP2q1/PPP2P2/R1BQR1K1 w kq - 2 12,g1f1
1k1r3r/1pq2pp1/p2p1bn1/3Pn3/3Q3N/7R/PPP1BB2/2KR4 b - - 4 25,d8c8
r5k1/pb4pp/1pq1R3/2b2p2/7r/1BP4Q/PP3PPP/R5K1 b - - 0 22,h4h3
r6k/5Qr1/1p1pBn1p/P4P2/1P1Ppp2/5P1q/3N1P1P/R6K w - - 0 30,f7f6
8/4P1p1/6p1/8/8/1k6/p1p5/K7 w - - 0 42,e7e8q
6k1/3p1ppp/p4q2/1r5r/1P1pP3/P4Pb1/2P2KP1/R1B1QR2 w - - 2 25,f2g3
r1b3k1/1p1p1rpp/p1nBpb2/6N1/7P/3Q4/PqPK1PP1/3R1B1R b - - 1 16,c6b4
3b3r/4N1pp/p2r2k1/1p2p3/4n3/1B2B2P/PPP3P1/R4RK1 b - - 1 22,d8e7
N1bk2nr/pp1p1pQp/2p5/4p3/4P3/3Pb2N/PqP1K1PP/2R4R b - - 3 14,e3c1
2r3k1/1p6/p3p3/3q3p/P2b2p1/2B3N1/1P2QrPP/3R2K1 w - - 0 26,d1d4
r2qkb1r/4npB1/p1p1p3/3pP2N/2pP2PP/2N5/PPb2P2/1R1QK2R b Kkq - 0 15,c2d1
2R5/8/8/5pkp/4p3/5rP1/6K1/8 b - - 8 57,g5g4
2kr3r/pppn1Q2/q5p1/3N2Pp/3pP2P/8/PPP5/1K1R3R b - - 1 23,d7b6
4rrk1/3b3p/pbp2n1B/3p1p1q/8/2QB2R1/PPP1N2P/4R2K b - - 3 26,f6g4
3r4/R2k1p2/1p2p3/2ppQ2p/1q6/6P1/1P3P1P/6K1 b - - 3 41,d7e8
5qk1/pp1bppb1/3p1np1/3N4/2rNP1P1/5P2/PPP4Q/2KR3R b - - 3 18,f6d5
r1n2r2/1q3pp1/4p1k1/3nP1N1/1ppP1P1Q/8/P5PP/1R2R1K1 b - - 0 25,c8e7
3b1rk1/R1p5/2Pp3p/3Pp1p1/4p1q1/2NNB1Pb/4Q2P/6K1 w - - 0 29,e2g4
rn2k2r/pQ1nppbp/6p1/4Pb2/3P4/4qN2/P1P1B1PP/1R2K2R b Kkq - 2 15,f5e4
rn5Q/pp2kppp/4p3/3q4/1P6/P7/4PPPP/n1B1KBNR w K - 0 13,h8g7
2R5/p2r2kp/6p1/4p3/1n2P3/1P3N2/P4PPP/6K1 w - - 2 38,f3e5
r2qkbnr/pppbp2p/2n2pB1/3p3Q/3P4/2P1P3/PP3PPP/RNB1K1NR b KQkq - 0 6,h7g6
2r3k1/1p5p/6p1/pQ3p2/3p1q2/1N3n2/PPP3Rr/5R1K w - - 0 31,g2h2
r7/2R4p/1N2p1k1/6p1/5p1n/P5KP/1P3P2/3R4 w - - 0 33,g3g4
4r1k1/1Q3p2/6p1/R6p/3P4/1P4K1/P3qPPP/8 w - - 0 32,a5a8
5r1k/3R2bp/5q2/p7/7P/P2BQp2/KP6/8 w - - 1 41,e3e4
r1q2k1Q/pp2prb1/3pp1p1/6P1/2nBP3/8/PPP1N3/2KR3R b - - 4 22,g7h8
rnb2rk1/pp3ppp/2p5/3p4/3bP2q/1B6/PPP3PP/RNBQR1K1 w - - 0 11,d1d4
r6k/p3r1p1/1pp1b1Qp/3Rp2P/4P3/q2B1PR1/PNP3P1/K7 w - - 2 28,b2c4
r1b2rk1/pp1pBppp/3P4/5Q2/2B2n2/4bN2/Pq4PP/2R2R1K w - - 2 20,e7f8
2r2rk1/1p2bppp/p1q1p3/3n4/6Q1/1P4P1/PB2PP1P/2RR2K1 b - - 1 21,c6c1
2k4r/pppqb3/3p4/3P4/5p2/2P4r/PP3PP1/R2Q2RK w - - 0 23,g2h3
r1bqkb1r/3n1ppp/p7/1ppQP3/5B2/4P3/PPP2PPP/2KR1B1R b kq - 0 11,d7b6
r2N4/pp2p1bk/2n1Q1pp/q7/3PP3/4B3/P4PPP/R2b2K1 w - - 0 19,d8c6
rn2k2r/ppp2ppp/3bpB2/7q/8/3P1b2/PPP1BPPP/RN1Q1RK1 w kq - 0 9,e2f3
2r4r/2q2p1k/p2p2pP/1p1Pp1b1/6N1/P3Q1P1/2P2PK1/1R5R b - - 4 33,g5e3
4r3/7p/p5pk/1p4r1/3P4/1BR5/PP3PqP/5QK1 w - - 0 29,f1g2
rn2kb1r/pp2ppp1/2p2n2/3pN2p/3Pq2P/7Q/PPP2P2/RNB2K1R b kq - 5 12,e4d4
Q6r/1ppk1ppp/2q5/8/3r3n/2N4P/PP3PP1/R1B1R1K1 w - - 3 19,a8h8
8/6pk/4Q3/4p3/1R6/2P1B2P/KPq2P2/6r1 w - - 0 31,b4a4
2r3k1/2R1npp1/p3p2p/1p2P3/1P2BP2/P7/6PP/3R2K1 b - - 0 25,c8c7
6k1/pb2P2p/1p6/5N2/4pn2/1P6/PB2pKPP/8 b - - 0 42,b7c6
1k2b3/8/PN6/K2N4/4P3/8/5b2/8 w - - 1 65,d5f6
r1b1k2r/pp1p1ppp/8/4n3/1P2nB2/4P3/Pq3PPP/RN1QKB1R w KQkq - 0 13,f4e5
k2r3r/p1Q5/1B1p3p/n3pp2/4q3/8/6PP/1RR4K b - - 0 33,h8g8
1k6/6pp/8/p7/3Bqn1P/2P5/PP4P1/3Q2K1 w - - 1 42,d4f2
r3k2r/ppb2ppp/2pqpnb1/6B1/3N4/2PP1B2/PP3PPP/R2Q1RK1 w kq - 2 14,d1b3
4r1k1/p2q1pp1/2p2n1p/3bQ3/3N4/1P3B2/P4PPP/4R1K1 w - - 10 27,e5f4
2k2b1r/1pB1P1p1/r4pqp/p2N1B1P/n1pP4/2P5/1P4P1/5RK1 b - - 0 27,g6f5
4r1k1/5ppp/8/1Q4N1/4RP2/P3r2P/1PK3P1/q7 b - - 8 36,a1e1
8/p7/P4r2/R4p2/8/5kPK/5P2/8 w - - 1 63,a5a2
r5k1/2p2pp1/4bR1p/3R4/8/1Q6/P5PP/4r2K w - - 1 29,f6f1
8/1k3p2/1pp5/3p4/p1nN2P1/P1P4P/1P3q2/1KQ5 w - - 0 35,c1h1
2r2rk1/p4ppp/1q2pb2/2pb2N1/7P/1N2P1n1/PPQ1P1B1/R1R3K1 b - - 6 24,c5c4
8/3B1pk1/2P2bp1/2Q5/4PP2/6P1/2R3KP/rq6 w - - 3 43,e4e5
r1bqk2r/ppppnp1p/5Np1/8/2P5/4QP2/PP2PP1P/R3KBR1 b Qkq - 1 13,e8f8
8/pp1Q1kp1/2pp3p/4p3/1PP1n1PK/P1P3BP/4q3/8 b - - 5 38,f7g6
1k6/ppp5/1b1p4/3Pp2r/4P1Q1/3P2PK/4qr1P/4R2R w - - 0 33,g4h5
8/p4Qpk/1p2B3/1Pp4p/P3P3/5P1K/5P1b/6q1 b - - 6 33,h2e5
7Q/8/4p2p/3pkpp1/3q4/5P1P/6PK/8 b - - 9 48,e5f4
4k3/4p1Q1/2r3p1/3pB3/1p2b3/1P4RP/1Kq1R3/5r2 w - - 0 34,e2c2
r6k/pp4p1/6Qp/n7/2nqBB2/7P/5PP1/1R4K1 b - - 4 33,d4f6
r1b3k1/pp1q3p/3p2p1/2pPp1P1/2P1P2P/2PB2K1/P1Q5/5R2 w - - 5 22,c2f2
2r2rk1/pbqpnpp1/1p2p3/n3P1NQ/2P5/P3R3/1BP2PPP/R5K1 b - - 3 18,e7f5
1r4k1/2q3pp/4pb2/3p4/Q3p3/2p1P1P1/5PKP/2R5 b - - 1 29,b8b2
r4r2/pppN1pkp/6p1/6Q1/8/1Pq4P/2P5/5RRK w - - 6 26,d7f8
2r2rk1/5pp1/pq2p1n1/1pbpR1Np/7P/1NPQ2B1/PP3PP1/2R3K1 b - - 0 18,g6e5
1Q6/p5pk/1p3r2/2pq4/3p3P/1P2n2K/P3P3/4RR2 w - - 3 38,f1f6
r3k2r/pp1b1pbp/n4qp1/3N4/8/Q3P3/PP3PPP/R3KBNR b KQkq - 0 12,f6b2
8/5ppp/1R6/n5k1/6P1/6K1/r3B2P/8 b - - 1 35,a2e2
r1b2rk1/ppp3pp/1n1b4/3Nq3/8/2P2B2/PP3PPP/R1BQ1RK1 w - - 1 15,d5b6
2b5/8/6R1/2kp1P2/1rp5/8/P1Bb1N2/K3R3 w - - 2 42,e1d1
1r4k1/3nbpp1/p1p1bn1p/qp1p4/3P4/PQNBP3/1P2NPPP/2R1R1K1 w - - 0 18,c3d1
8/6k1/8/2p5/2b1P2R/K1N5/P1r5/8 w - - 2 56,c3d5
r1b4N/ppp1kBpp/8/4p3/3nQ3/2P1b3/PP1P1qPP/RNB1K2R w - - 3 14,e1d1
4r3/R7/R2p3B/1kpP4/2n1P2P/1KP5/6r1/8 w - - 2 31,a6a4
8/p5pk/8/2RQ1p1p/4rP1q/4P3/P1R2KPP/8 w - - 6 30,f2g1
2k4r/1pp2pp1/1bnp1n2/p2N4/2PP4/P3PBPq/1P3P2/R1BQR1Kr w - - 5 19,f3h1
